387.630227,130.05198443999998
387.693924,129.65197834
387.757569,129.301973
387.821343,128.83946594000003
387.88682,128.78946518000004
387.942,128.51446099999998
387.996926,128.27695738000003
388.052019,128.15195546
388.108083,127.97695280000002
388.173012,127.77694974
388.236387,127.48944534
388.299795,127.55194628
388.363072,127.65194782
388.42664,127.62694742
388.490138,127.50194552
388.553798,127.2769421
388.617489,126.97693754
388.681049,126.60193179999999
388.744879,126.26442666
388.808187,125.98942245999999
388.873499,125.88942091999999
388.931104,125.73941862
388.987478,125.55191576
389.042529,125.47691461999997
389.098271,125.50191499999998
389.162693,125.18941024
389.227339,125.07690851999999
389.291056,125.03940796000002
389.354692,124.95190662
389.418301,124.75190355999999
389.481861,125.06440831999998
389.545201,124.97690699999998
389.608708,124.8394049
389.674423,124.8394049
389.738086,124.78940414000002
389.801505,124.42689862
389.864876,124.31439689999999
389.920657,124.21439538
389.977959,124.18939500000002
390.033795,124.02689252
390.089158,124.10189366
390.152687,124.00189212000001
390.218083,124.00189212000001
390.281555,123.82688944000002
390.345305,123.52688486
390.408723,123.22688028
390.472214,122.86437476
390.535559,122.55186997999999
390.598878,122.16436408
390.662281,122.08936294
390.725582,121.73935759999999
390.789111,121.63935608
390.85265,121.4768536
390.91828,121.45185322
390.97573,121.32685131999999
391.031963,121.21434959999999
391.094146,121.10184788
391.154085,121.07684749999999
391.211017,120.77684291999999
391.274481,120.63934082
391.338219,120.62684064
391.401732,120.48933853999999
391.465314,120.08933243999999
391.528681,119.8768292
391.592303,119.52682386000001
391.655684,119.02681622
391.719371,118.63931029999999
391.783019,118.43930724000002
391.846486,118.12680246
391.910049,117.9392996
391.967784,117.90179902
392.025111,117.71429616
392.080464,117.47679253999999
392.13758,117.45179216
392.191315,117.45179216
392.255033,117.27678949999999
392.318389,117.26428932000002
392.381973,117.32679028
392.445351,117.30178989999999
392.508721,116.83928283999998
392.572315,116.76428170000001
392.635654,116.4892775
392.689748,116.27677426
392.753393,115.92676892000001
392.816623,115.88926833999999
392.87102,115.67676510000001
392.92586,115.48926223999999
392.980688,115.01425498
393.035456,114.70175022000001
393.091279,114.3392447
393.148753,114.01423974
393.212285,113.86423743999998
393.275643,113.67673457999999
393.338967,113.48923171999999
393.402628,113.31422903999999
393.465852,113.10172580000001
393.529235,112.81422142000001
393.592509,112.67671932
393.655677,112.47671625999999
393.71897,112.2892134
393.782321,112.20171206
393.847166,112.10171054000003
393.902254,112.11421074
393.957347,112.35171436
394.01213,112.43921570000002
394.067289,112.57671780000001
394.131912,112.63921874
394.18922,112.65171892000001
394.252851,112.28921340000002
394.316141,112.07671015999999
394.37955,111.61420309999998
394.442724,111.23919738
394.505905,110.78919051999999
394.56936,110.70168917999999
394.632643,110.42668498
394.696072,110.12668039999998
394.759664,109.91417716000001
394.823221,109.60167239999998
394.88858,109.11416496
394.944125,108.80166018
395.001458,108.71415884000001
395.058193,108.30165254
395.119781,108.23915158
395.189889,108.15165024000001
395.253334,108.00164795999999
395.316968,107.70164338
395.380192,107.75164416
395.443822,107.65164264
395.507212,107.40163881999999
395.570846,107.41413902
395.634473,107.40163884
395.701506,107.3016373
395.764771,107.15163500000001
395.828159,107.10163424
395.894727,106.8641306
395.95222,106.63912716
396.008059,106.47662468000001
396.063895,106.18912029999998
396.12224,106.05161820000001
396.183957,105.97661706
396.247471,105.9266163
396.310936,105.77661401999998
396.37434,105.77661401999998
396.437779,105.68911270000001
396.501184,105.45160907999998
396.564609,105.37660794000001
396.628208,105.33910736
396.699845,105.30160678
396.763913,105.16410468
396.827129,105.00160220000001
396.891926,104.61409628000001
396.946711,104.48909438000001
397.001652,104.25159076
397.05651,104.11408866000002
397.112269,104.08908827999998
397.173658,104.27659114000001
397.229568,104.10158845999999
397.292752,103.9265858
397.356034,103.97658656000002
397.419481,104.02658732000002
397.482798,103.85158466
397.546405,104.00158696000001
397.609672,104.03908752
397.673156,103.90158542000002
397.736626,103.87658504000001
397.800018,103.87658504000001
397.863571,103.65158160000001
397.918337,103.50157931999999
397.975848,103.36407721999998
398.032289,103.13907377999999
398.087899,102.88906996
398.152207,102.7015671
398.207051,102.63906614
398.270512,102.55156480000001
398.33378,102.40156252000001
398.397049,102.36406194
398.460511,102.08905774
398.523833,101.78905316
398.587202,101.32654611999999
398.650836,100.9390402
398.705815,100.57653468
398.7692,100.46403295999998
398.832585,100.201528958
398.896513,100.476533138
398.953369,100.71403675799999
399.010336,100.951540378
399.065124,100.826538478
399.12851,100.70153656999999
399.190187,100.351531236
399.254651,99.96402533
399.31791,99.75152209000001
399.381272,99.75152209000001
399.444808,100.08902724
399.508366,100.301530474
399.571844,100.55153428
399.635175,100.67653618
399.698472,100.72653693999999
399.761942,100.70153656
399.825251,100.63903562
399.888549,100.60153506
399.943417,100.314030676
400.000663,100.264029916
400.056457,100.176528576
400.112448,100.08902723599999
400.17374,100.07652703599999
400.23152,100.064026846
400.295082,100.201528946
400.358731,100.289030286
400.422203,100.476533146
400.48558,100.364031436
400.548735,100.401532008
400.612284,100.414032188
400.675632,100.52653390799999
400.738887,100.464032948
400.802478,100.58903485799998
400.865743,100.58903485799999
400.928829,100.514033718
400.986454,100.214029136
401.044068,100.114027616
401.103871,100.001525896
401.162435,100.226529338
401.225848,100.164028398
401.289674,100.114027634
401.353159,100.139028014
401.41665,100.339031074
401.479883,100.301530494
401.543293,100.40153201400001
401.606779,100.426532396
401.672865,100.45153277600001
401.736147,100.364031436
401.799503,100.314030676
401.863908,100.27653009600002
401.918658,100.35153124000001
401.973512,100.226529338
